kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correctAns
2,1,1,15,17,stimuli/tunga_15.bmp,stimuli/tunga_17.bmp,
2,1,1,15,17,stimuli/tunga_15.bmp,stimuli/tunga_17.bmp,
2,0,-1,17,15,stimuli/tunga_17.bmp,stimuli/tunga_15.bmp,
1,1,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,
0,0,1,19,21,stimuli/tunga_19.bmp,stimuli/tunga_21.bmp,space
2,1,1,15,17,stimuli/tunga_15.bmp,stimuli/tunga_17.bmp,
2,0,1,17,15,stimuli/tunga_17.bmp,stimuli/tunga_15.bmp,space
0,1,-1,21,19,stimuli/tunga_21.bmp,stimuli/tunga_19.bmp,space
2,0,1,17,15,stimuli/tunga_17.bmp,stimuli/tunga_15.bmp,space
2,1,1,15,17,stimuli/tunga_15.bmp,stimuli/tunga_17.bmp,
0,0,1,19,21,stimuli/tunga_19.bmp,stimuli/tunga_21.bmp,space
1,0,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,space
2,1,1,15,17,stimuli/tunga_15.bmp,stimuli/tunga_17.bmp,
1,0,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,space
2,1,1,15,17,stimuli/tunga_15.bmp,stimuli/tunga_17.bmp,
1,1,-1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,space
0,1,1,21,19,stimuli/tunga_21.bmp,stimuli/tunga_19.bmp,
0,0,1,19,21,stimuli/tunga_19.bmp,stimuli/tunga_21.bmp,space
0,1,1,21,19,stimuli/tunga_21.bmp,stimuli/tunga_19.bmp,
0,1,1,21,19,stimuli/tunga_21.bmp,stimuli/tunga_19.bmp,
1,0,-1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,
0,1,1,21,19,stimuli/tunga_21.bmp,stimuli/tunga_19.bmp,
0,0,1,19,21,stimuli/tunga_19.bmp,stimuli/tunga_21.bmp,space
1,0,-1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,
1,1,-1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,space
0,0,-1,19,21,stimuli/tunga_19.bmp,stimuli/tunga_21.bmp,
2,0,1,17,15,stimuli/tunga_17.bmp,stimuli/tunga_15.bmp,space
1,0,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,space
2,1,1,15,17,stimuli/tunga_15.bmp,stimuli/tunga_17.bmp,
2,1,-1,15,17,stimuli/tunga_15.bmp,stimuli/tunga_17.bmp,space
1,0,-1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,
0,0,1,19,21,stimuli/tunga_19.bmp,stimuli/tunga_21.bmp,space
1,1,-1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,space
1,0,1,16,24,stimuli/tunga_16.bmp,stimuli/tunga_24.bmp,space
1,1,1,24,16,stimuli/tunga_24.bmp,stimuli/tunga_16.bmp,
0,0,1,19,21,stimuli/tunga_19.bmp,stimuli/tunga_21.bmp,space
