kind,position,result,stim_left,stim_right,stim_left_name,stim_right_name,correct
2,0,-1,14,23,stimuli/tunga_14.bmp,stimuli/tunga_23.bmp,1
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,1
2,0,1,14,23,stimuli/tunga_14.bmp,stimuli/tunga_23.bmp,0
1,1,1,18,21,stimuli/tunga_18.bmp,stimuli/tunga_21.bmp,1
2,1,-1,23,14,stimuli/tunga_23.bmp,stimuli/tunga_14.bmp,0
1,0,1,21,18,stimuli/tunga_21.bmp,stimuli/tunga_18.bmp,0
1,1,1,18,21,stimuli/tunga_18.bmp,stimuli/tunga_21.bmp,1
1,1,-1,18,21,stimuli/tunga_18.bmp,stimuli/tunga_21.bmp,0
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,1
2,1,1,23,14,stimuli/tunga_23.bmp,stimuli/tunga_14.bmp,1
2,0,1,14,23,stimuli/tunga_14.bmp,stimuli/tunga_23.bmp,0
0,0,1,15,22,stimuli/tunga_15.bmp,stimuli/tunga_22.bmp,0
2,0,1,14,23,stimuli/tunga_14.bmp,stimuli/tunga_23.bmp,0
1,1,1,18,21,stimuli/tunga_18.bmp,stimuli/tunga_21.bmp,1
1,1,1,18,21,stimuli/tunga_18.bmp,stimuli/tunga_21.bmp,1
1,1,1,18,21,stimuli/tunga_18.bmp,stimuli/tunga_21.bmp,1
0,0,1,15,22,stimuli/tunga_15.bmp,stimuli/tunga_22.bmp,0
1,1,1,18,21,stimuli/tunga_18.bmp,stimuli/tunga_21.bmp,1
0,0,-1,15,22,stimuli/tunga_15.bmp,stimuli/tunga_22.bmp,1
1,0,1,21,18,stimuli/tunga_21.bmp,stimuli/tunga_18.bmp,0
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,1
2,1,1,23,14,stimuli/tunga_23.bmp,stimuli/tunga_14.bmp,1
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,1
1,0,1,21,18,stimuli/tunga_21.bmp,stimuli/tunga_18.bmp,0
2,0,1,14,23,stimuli/tunga_14.bmp,stimuli/tunga_23.bmp,0
2,0,1,14,23,stimuli/tunga_14.bmp,stimuli/tunga_23.bmp,0
0,0,1,15,22,stimuli/tunga_15.bmp,stimuli/tunga_22.bmp,0
0,1,-1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,0
0,0,1,15,22,stimuli/tunga_15.bmp,stimuli/tunga_22.bmp,0
0,1,1,22,15,stimuli/tunga_22.bmp,stimuli/tunga_15.bmp,1
1,0,-1,21,18,stimuli/tunga_21.bmp,stimuli/tunga_18.bmp,1
0,0,1,15,22,stimuli/tunga_15.bmp,stimuli/tunga_22.bmp,0
2,0,1,14,23,stimuli/tunga_14.bmp,stimuli/tunga_23.bmp,0
2,0,1,14,23,stimuli/tunga_14.bmp,stimuli/tunga_23.bmp,0
1,1,1,18,21,stimuli/tunga_18.bmp,stimuli/tunga_21.bmp,1
2,1,1,23,14,stimuli/tunga_23.bmp,stimuli/tunga_14.bmp,1
